,score,avg_moves,num_positivs,reward
0,420,67,1,4595.0
1,1420,115,1,17905.0
2,540,73,1,6911.0
3,1000,86,1,11400.0
4,480,69,1,5964.0
5,800,88,1,10323.0
6,1680,129,1,21644.0
7,1020,98,1,13354.0
8,120,49,1,-886.0
9,700,72,1,7361.0
10,620,79,1,7810.0
11,620,76,1,7842.0
12,900,93,1,11216.0
13,980,100,1,13220.0
14,840,81,1,9126.0
15,680,77,1,7061.0
16,720,84,1,8725.0
17,1220,104,1,15877.0
18,460,69,1,5135.0
19,800,89,1,9616.0
20,780,86,1,9067.0
21,400,66,1,4672.0
22,500,70,1,6143.0
23,720,75,1,7308.0
24,640,77,1,7525.0
25,840,89,1,10093.0
26,940,88,1,11517.0
27,400,64,1,3703.0
28,840,94,1,11518.0
29,580,75,1,7085.0
30,660,79,1,8005.0
31,280,58,1,2633.0
32,360,65,1,4235.0
33,680,81,1,7678.0
34,600,78,1,8257.0
35,1060,92,1,12176.0
36,1140,100,1,14320.0
37,580,67,1,6258.0
38,640,80,1,7841.0
39,860,95,1,11927.0
40,260,54,1,1914.0
41,800,87,1,9771.0
42,780,74,1,7532.0
43,1580,122,1,20066.0
44,360,66,1,4003.0
45,180,42,1,1650.0
46,500,71,1,5356.0
47,1420,116,1,18712.0
48,1520,70,1,6398.0
49,900,73,1,8509.0
50,420,66,1,4391.0
51,560,74,1,6446.0
52,1640,122,1,18925.0
53,760,86,1,9153.0
54,200,55,1,1284.0
55,220,53,1,822.0
56,620,78,1,7315.0
57,820,89,1,10235.0
58,1440,123,1,17334.0
59,900,83,1,9973.0
60,540,75,1,6240.0
61,740,84,1,9310.0
62,760,87,1,9596.0
63,440,69,1,5204.0
64,640,80,1,8683.0
65,880,93,1,11542.0
66,440,68,1,5156.0
67,500,73,1,6043.0
68,700,85,1,9683.0
69,680,83,1,8660.0
70,1180,98,1,13940.0
71,420,64,1,4785.0
72,600,74,1,7618.0
73,960,95,1,12243.0
74,640,76,1,8016.0
75,1020,90,1,11870.0
76,660,78,1,7392.0
77,280,54,1,2933.0
78,500,71,1,6220.0
79,620,78,1,7540.0
80,680,82,1,8883.0
81,500,69,1,4525.0
82,1140,106,1,14651.0
83,400,64,1,5226.0
84,420,66,1,4311.0
85,1040,104,1,14403.0
86,1220,109,1,15815.0
87,840,87,1,9426.0
88,820,90,1,10082.0
89,580,74,1,7088.0
90,560,73,1,5512.0
91,480,70,1,4889.0
92,840,91,1,10862.0
93,440,69,1,5580.0
94,600,75,1,6355.0
95,700,71,1,6554.0
96,560,73,1,5897.0
97,400,68,1,4260.0
98,680,72,1,7386.0
99,780,89,1,9517.0
100,240,57,1,1849.0
101,680,78,1,7619.0
102,460,69,1,5412.0
103,560,73,1,6276.0
104,620,79,1,7199.0
105,380,61,1,3574.0
106,620,78,1,7749.0
107,700,79,1,8149.0
108,160,51,1,545.0
109,900,88,1,12739.0
110,760,85,1,8938.0
111,560,74,1,6589.0
112,1000,97,1,12180.0
113,1220,98,1,15467.0
114,1360,97,1,14688.0
115,760,86,1,10149.0
116,540,71,1,5247.0
117,1000,87,1,11125.0
118,720,83,1,9350.0
119,460,67,1,5321.0
120,440,68,1,4870.0
121,560,76,1,6573.0
122,780,88,1,10094.0
123,620,77,1,8011.0
124,1380,119,1,18423.0
125,360,63,1,3974.0
126,380,65,1,4259.0
127,920,94,1,11544.0
128,1180,97,1,12521.0
129,300,59,1,1966.0
130,620,77,1,8105.0
131,560,74,1,7785.0
132,480,69,1,5481.0
133,480,73,1,6374.0
134,380,62,1,3530.0
135,400,63,1,3818.0
136,720,83,1,8836.0
137,1100,96,1,13154.0
138,520,73,1,5848.0
139,640,77,1,7243.0
140,700,81,1,8114.0
141,1500,129,1,20657.0
142,920,86,1,10984.0
143,360,61,1,4032.0
144,740,71,1,7504.0
145,260,55,1,1277.0
146,480,69,1,5262.0
147,780,81,1,10380.0
148,700,83,1,8948.0
149,760,87,1,9873.0
150,440,67,1,5023.0
151,540,72,1,6843.0
152,760,86,1,9696.0
153,780,89,1,10514.0
154,1000,100,1,12229.0
155,640,79,1,7827.0
156,980,89,1,10959.0
157,700,83,1,8598.0
158,880,86,1,10753.0
159,760,82,1,8661.0
160,1120,106,1,15086.0
161,320,61,1,3431.0
162,660,70,1,6914.0
163,160,45,1,-497.0
164,280,60,1,2982.0
165,620,80,1,7746.0
166,520,74,1,6636.0
167,740,84,1,8548.0
168,1000,101,1,13361.0
169,460,68,1,5512.0
170,920,94,1,11536.0
171,1140,97,1,13736.0
172,620,74,1,6396.0
173,480,70,1,4274.0
174,740,69,1,6694.0
175,780,84,1,10623.0
176,620,76,1,7121.0
177,440,65,1,4418.0
178,800,85,1,9776.0
179,420,66,1,4470.0
180,600,77,1,7196.0
181,460,65,1,4908.0
182,640,78,1,7535.0
183,400,67,1,4962.0
184,940,95,1,12266.0
185,540,72,1,5960.0
186,1040,94,1,12826.0
187,520,67,1,5889.0
188,760,86,1,9013.0
189,1240,113,1,16876.0
190,580,72,1,6787.0
191,280,59,1,1790.0
192,560,73,1,6188.0
193,260,57,1,2008.0
194,1080,92,1,12225.0
195,480,58,1,4692.0
196,880,91,1,10087.0
197,360,62,1,3374.0
198,600,75,1,8320.0
199,720,87,1,9379.0
200,920,97,1,12222.0
201,480,67,1,4263.0
202,400,67,1,4272.0
203,460,69,1,5003.0
204,520,73,1,6360.0
205,940,94,1,11534.0
206,460,70,1,4966.0
207,300,60,1,2987.0
208,540,73,1,6880.0
209,700,82,1,8336.0
210,1400,113,1,17291.0
211,380,62,1,3062.0
212,960,88,1,11342.0
213,400,66,1,4324.0
214,1120,94,1,13487.0
215,500,63,1,5230.0
216,640,80,1,7324.0
217,660,81,1,7817.0
218,280,55,1,1917.0
219,500,67,1,4095.0
220,200,49,1,1653.0
221,380,63,1,3703.0
222,300,57,1,1970.0
223,640,81,1,8892.0
224,860,89,1,11119.0
225,680,83,1,7997.0
226,780,89,1,9956.0
227,620,70,1,6981.0
228,920,84,1,11769.0
229,940,94,1,11353.0
230,680,86,1,9450.0
231,120,49,1,-118.0
232,760,82,1,8680.0
233,1060,102,1,13961.0
234,460,67,1,4829.0
235,620,79,1,7980.0
236,500,72,1,5172.0
237,900,83,1,9543.0
238,320,63,1,3114.0
239,700,73,1,7803.0
240,780,86,1,9714.0
241,1120,87,1,11120.0
242,1280,58,1,2649.0
243,1180,111,1,15045.0
244,560,77,1,7001.0
245,640,69,1,6032.0
246,400,66,1,4226.0
247,300,59,1,2420.0
248,720,86,1,9379.0
249,780,79,1,9358.0
250,280,59,1,2600.0
251,920,94,1,12245.0
252,480,69,1,4972.0
253,980,99,1,12492.0
254,1020,100,1,12883.0
255,560,76,1,7263.0
256,820,89,1,11544.0
257,780,86,1,9613.0
258,740,76,1,8490.0
259,760,87,1,9608.0
260,360,61,1,3223.0
261,440,68,1,4085.0
262,760,85,1,9555.0
263,660,81,1,7934.0
264,640,79,1,7833.0
265,460,68,1,4723.0
266,540,68,1,6510.0
267,700,82,1,8017.0
268,1040,99,1,13552.0
269,960,100,1,12900.0
270,660,78,1,7019.0
271,920,84,1,10289.0
272,540,72,1,5973.0
273,620,76,1,8162.0
274,980,90,1,10748.0
275,860,82,1,9927.0
276,1220,111,1,16164.0
277,560,76,1,6350.0
278,560,68,1,6966.0
279,1140,93,1,13417.0
280,420,63,1,4357.0
281,440,66,1,4425.0
282,200,52,1,378.0
283,560,74,1,6377.0
284,480,69,1,5707.0
285,960,99,1,13213.0
286,340,62,1,3555.0
287,700,85,1,9419.0
288,1540,128,1,20884.0
289,1040,88,1,11407.0
290,520,71,1,5500.0
291,620,75,1,7407.0
292,1000,89,1,11633.0
293,660,81,1,8270.0
294,1120,100,1,14395.0
295,620,70,1,5923.0
296,1340,119,1,18080.0
297,540,63,1,4686.0
298,400,67,1,4885.0
299,780,79,1,9467.0
300,700,83,1,9389.0
301,980,100,1,12931.0
302,480,69,1,4603.0
303,720,83,1,8127.0
304,1560,113,1,18590.0
305,660,79,1,8190.0
306,760,87,1,9100.0
307,1020,93,1,12853.0
308,640,81,1,8607.0
309,880,93,1,11285.0
310,500,60,1,3781.0
311,300,56,1,1509.0
312,400,64,1,5096.0
313,260,55,1,2140.0
314,640,79,1,7768.0
315,920,93,1,11973.0
316,960,98,1,12882.0
317,860,91,1,10573.0
318,320,59,1,2597.0
319,960,89,1,11870.0
320,520,70,1,6091.0
321,520,76,1,6514.0
322,620,79,1,8395.0
323,400,60,1,3788.0
324,1260,112,1,16619.0
325,1000,99,1,12836.0
326,840,90,1,10192.0
327,380,63,1,3055.0
328,720,80,1,8108.0
329,380,65,1,4207.0
330,400,59,1,5409.0
331,480,71,1,5714.0
332,380,64,1,3607.0
333,540,73,1,6381.0
334,720,83,1,9244.0
335,340,60,1,2904.0
336,420,66,1,4727.0
337,780,88,1,9990.0
338,460,67,1,4777.0
339,560,76,1,7611.0
340,280,59,1,3071.0
341,660,79,1,7764.0
342,380,63,1,3878.0
343,380,56,1,4011.0
344,600,76,1,7336.0
345,780,86,1,9824.0
346,500,68,1,5213.0
347,640,79,1,7525.0
348,740,80,1,8601.0
349,680,81,1,8397.0
350,600,77,1,6924.0
351,680,82,1,8097.0
352,700,81,1,9052.0
353,520,74,1,6987.0
354,680,79,1,7496.0
355,380,57,1,2953.0
356,540,73,1,6273.0
357,500,71,1,5295.0
358,400,63,1,4369.0
359,660,81,1,8073.0
360,460,62,1,5104.0
361,660,79,1,7670.0
362,1060,93,1,13199.0
363,560,72,1,6246.0
364,680,83,1,8287.0
365,900,91,1,11837.0
366,500,71,1,6016.0
367,520,73,1,5728.0
368,620,76,1,6853.0
369,840,88,1,9987.0
370,640,80,1,7557.0
371,880,97,1,12098.0
372,1080,94,1,12651.0
373,700,70,1,7139.0
374,600,79,1,7813.0
375,520,70,1,5553.0
376,800,87,1,9560.0
377,480,69,1,5029.0
378,720,85,1,9261.0
379,680,80,1,8190.0
380,480,70,1,5447.0
381,440,70,1,5554.0
382,820,91,1,11440.0
383,1160,102,1,14805.0
384,760,84,1,8377.0
385,520,74,1,7075.0
386,520,71,1,6584.0
387,860,92,1,10690.0
388,160,51,1,482.0
389,920,95,1,11172.0
390,1060,90,1,11902.0
391,280,58,1,2456.0
392,360,64,1,4111.0
393,860,81,1,10204.0
394,680,81,1,8843.0
395,400,67,1,4808.0
396,620,79,1,7059.0
397,440,68,1,5049.0
398,440,63,1,4434.0
399,1380,119,1,17429.0
400,500,72,1,5827.0
401,840,91,1,11427.0
402,980,90,1,11888.0
403,500,72,1,5745.0
404,940,98,1,12555.0
405,820,87,1,10239.0
406,620,78,1,7560.0
407,1840,90,1,10311.0
408,680,81,1,7850.0
409,360,59,1,4837.0
410,680,84,1,8769.0
411,1060,93,1,12617.0
412,900,87,1,11003.0
413,280,60,1,2648.0
414,780,86,1,9812.0
415,460,68,1,4600.0
416,420,69,1,4704.0
417,540,73,1,6387.0
418,780,78,1,8386.0
419,720,84,1,8910.0
420,640,76,1,7099.0
421,1280,114,1,16473.0
422,720,83,1,9008.0
423,400,66,1,4921.0
424,240,57,1,2396.0
425,720,83,1,8556.0
426,860,92,1,10390.0
427,2140,134,1,26799.0
428,280,55,1,2734.0
429,200,53,1,1301.0
430,760,84,1,9959.0
431,1060,92,1,12544.0
432,480,64,1,6810.0
433,280,58,1,2943.0
434,440,66,1,4989.0
435,460,69,1,5393.0
436,560,73,1,6497.0
437,360,65,1,4032.0
438,680,82,1,8924.0
439,260,58,1,2240.0
440,800,92,1,10986.0
441,400,63,1,4218.0
442,720,76,1,8222.0
443,700,83,1,8636.0
444,360,64,1,3611.0
445,760,85,1,9858.0
446,460,68,1,5401.0
447,1420,84,1,15929.0
448,300,57,1,3031.0
449,1060,105,1,14309.0
450,600,77,1,6657.0
451,500,66,1,5021.0
452,420,60,1,4536.0
453,460,70,1,5826.0
454,520,73,1,6064.0
455,320,60,1,2442.0
456,840,88,1,10067.0
457,1020,89,1,11782.0
458,640,78,1,7761.0
459,760,85,1,9344.0
460,460,70,1,5184.0
461,600,78,1,7628.0
462,720,86,1,9400.0
463,580,76,1,6107.0
464,800,89,1,10529.0
465,740,75,1,7374.0
466,660,75,1,8490.0
467,460,68,1,4914.0
468,440,70,1,5547.0
469,360,65,1,3649.0
470,440,68,1,4932.0
471,2400,122,1,19817.0
472,760,83,1,8698.0
473,1040,99,1,12820.0
474,860,81,1,10227.0
475,880,92,1,10531.0
476,1480,119,1,18198.0
477,680,81,1,8466.0
478,560,74,1,7543.0
479,520,73,1,5762.0
480,740,83,1,8662.0
481,760,77,1,8274.0
482,480,69,1,4824.0
483,400,66,1,3482.0
484,280,59,1,2363.0
485,480,68,1,5416.0
486,280,60,1,2748.0
487,680,80,1,8348.0
488,840,88,1,10317.0
489,1080,97,1,13599.0
490,980,98,1,12762.0
491,920,92,1,11162.0
492,1100,99,1,14570.0
493,560,76,1,6983.0
494,220,50,1,1233.0
495,440,68,1,4914.0
496,740,85,1,9198.0
497,1060,93,1,12509.0
498,1380,108,1,16307.0
499,620,74,1,7529.0
500,800,87,1,9780.0
501,780,87,1,9598.0
502,1300,114,1,17396.0
503,600,77,1,6824.0
504,980,101,1,13321.0
505,400,66,1,3788.0
506,980,89,1,11031.0
507,620,77,1,7364.0
508,380,62,1,3471.0
509,640,81,1,8185.0
510,1120,99,1,13655.0
511,580,77,1,6650.0
512,720,76,1,8082.0
513,760,86,1,8778.0
514,420,65,1,4455.0
515,340,62,1,3175.0
516,580,77,1,7186.0
517,400,68,1,5184.0
518,200,52,1,1243.0
519,340,64,1,3547.0
520,600,77,1,7556.0
521,920,94,1,11799.0
522,900,94,1,10956.0
523,600,78,1,7929.0
524,480,70,1,5143.0
525,880,94,1,11804.0
526,400,64,1,3827.0
527,1620,117,1,19753.0
528,680,82,1,8691.0
529,600,75,1,7738.0
530,680,81,1,8563.0
531,740,87,1,9601.0
532,520,53,1,3697.0
533,920,97,1,12309.0
534,860,84,1,10401.0
535,1180,100,1,15397.0
536,880,95,1,11862.0
537,620,78,1,7170.0
538,240,54,1,1341.0
539,800,80,1,9818.0
540,400,59,1,3974.0
541,560,74,1,6511.0
542,720,72,1,7574.0
543,1300,104,1,15908.0
544,500,71,1,5653.0
545,660,82,1,8245.0
546,40,31,1,-2794.0
547,980,96,1,11162.0
548,660,71,1,6797.0
549,500,72,1,5573.0
550,700,79,1,8522.0
551,340,60,1,3151.0
552,660,74,1,6946.0
553,1560,120,1,19104.0
554,1120,107,1,13748.0
555,940,96,1,12698.0
556,400,64,1,5609.0
557,920,94,1,12100.0
558,880,97,1,13035.0
559,1000,89,1,11858.0
560,840,88,1,9952.0
561,340,57,1,3247.0
562,820,83,1,9717.0
563,500,69,1,5076.0
564,700,70,1,7566.0
565,820,78,1,8442.0
566,0,29,0,-1984.0
567,420,66,1,4548.0
568,360,65,1,3961.0
569,540,72,1,6230.0
570,480,71,1,5391.0
571,760,76,1,8301.0
572,560,73,1,6278.0
573,660,81,1,8631.0
574,600,75,1,6644.0
575,960,87,1,10040.0
576,1140,96,1,14701.0
577,720,82,1,9303.0
578,620,75,1,6773.0
579,280,58,1,2586.0
580,820,91,1,10796.0
581,480,70,1,6071.0
582,680,85,1,9449.0
583,440,68,1,5424.0
584,400,66,1,4258.0
585,980,97,1,13041.0
586,960,86,1,10704.0
587,640,77,1,7596.0
588,880,72,1,9261.0
589,760,85,1,9526.0
590,800,88,1,9676.0
591,560,74,1,6095.0
592,760,82,1,8822.0
593,480,69,1,5124.0
594,640,80,1,7809.0
595,520,70,1,5420.0
596,300,59,1,2936.0
597,280,57,1,2116.0
598,960,85,1,11101.0
599,1180,96,1,15190.0
600,860,87,1,9502.0
601,600,79,1,8137.0
602,960,99,1,12707.0
603,880,82,1,9744.0
604,560,72,1,6233.0
605,1160,98,1,14083.0
606,660,80,1,7667.0
607,160,50,1,385.0
608,600,71,1,7362.0
609,680,83,1,8985.0
610,460,70,1,5154.0
611,680,80,1,8328.0
612,580,73,1,6235.0
613,700,84,1,8120.0
614,820,86,1,9549.0
615,360,63,1,4188.0
616,600,75,1,6177.0
617,700,83,1,9514.0
618,800,85,1,10053.0
619,660,73,1,7867.0
620,220,53,1,655.0
621,900,84,1,10117.0
622,240,56,1,2284.0
623,600,79,1,7608.0
624,600,76,1,6491.0
625,280,58,1,2079.0
626,740,73,1,8044.0
627,740,83,1,8555.0
628,820,86,1,10255.0
629,580,76,1,6695.0
630,900,95,1,12326.0
631,620,75,1,7002.0
632,700,82,1,9097.0
633,620,77,1,6964.0
634,780,86,1,9425.0
635,440,67,1,4789.0
636,720,85,1,9194.0
637,440,69,1,4993.0
638,1140,105,1,14175.0
639,480,71,1,6038.0
640,980,100,1,13529.0
641,960,88,1,10322.0
642,1040,100,1,13087.0
643,380,63,1,3890.0
644,640,78,1,7895.0
645,1080,90,1,12644.0
646,380,61,1,3902.0
647,680,82,1,8273.0
648,240,58,1,1873.0
649,400,64,1,4712.0
650,800,88,1,10621.0
651,720,84,1,9426.0
652,680,81,1,8009.0
653,400,65,1,4005.0
654,320,63,1,3490.0
655,440,69,1,5607.0
656,540,71,1,6605.0
657,920,95,1,11260.0
658,1020,99,1,13318.0
659,340,60,1,2455.0
660,300,56,1,1422.0
661,2220,152,1,28001.0
662,740,77,1,8529.0
663,920,97,1,12246.0
664,1240,104,1,14640.0
665,640,77,1,7804.0
666,640,82,1,8892.0
667,1440,116,1,18612.0
668,940,96,1,12209.0
669,580,75,1,7209.0
670,240,58,1,2181.0
671,400,65,1,4425.0
672,920,96,1,12246.0
673,660,79,1,7929.0
674,520,72,1,5912.0
675,540,70,1,5473.0
676,580,75,1,6933.0
677,480,70,1,5595.0
678,700,71,1,7627.0
679,1080,103,1,14241.0
680,500,70,1,4162.0
681,460,68,1,5086.0
682,660,79,1,7794.0
683,1280,117,1,17764.0
684,780,80,1,9315.0
685,740,74,1,8075.0
686,660,81,1,8770.0
687,820,91,1,10207.0
688,980,87,1,10762.0
689,880,94,1,11652.0
690,540,74,1,6747.0
691,900,77,1,11245.0
692,920,90,1,11244.0
693,540,70,1,5971.0
694,720,84,1,8243.0
695,340,63,1,3344.0
696,720,81,1,9062.0
697,640,79,1,7148.0
698,500,71,1,5726.0
699,620,67,1,6974.0
700,880,95,1,11347.0
701,860,92,1,10563.0
702,680,83,1,8235.0
703,800,86,1,9915.0
704,260,56,1,1446.0
705,980,97,1,13121.0
706,560,77,1,7502.0
707,420,66,1,4004.0
708,220,55,1,1212.0
709,520,74,1,5963.0
710,1000,99,1,12432.0
711,560,75,1,6370.0
712,1340,97,1,14713.0
713,440,67,1,4566.0
714,480,66,1,4747.0
715,420,67,1,4731.0
716,840,81,1,9491.0
717,480,69,1,4537.0
718,680,85,1,9592.0
719,1200,100,1,14858.0
720,1580,137,1,22510.0
721,700,81,1,8037.0
722,700,85,1,9708.0
723,700,86,1,9356.0
724,340,62,1,3017.0
725,580,75,1,6792.0
726,640,80,1,7816.0
727,1000,102,1,13670.0
728,740,80,1,9108.0
729,960,95,1,12905.0
730,1020,98,1,12542.0
731,840,91,1,11026.0
732,540,69,1,6862.0
733,680,81,1,9029.0
734,540,72,1,6370.0
735,620,80,1,8182.0
736,320,60,1,2809.0
737,500,65,1,5550.0
738,500,68,1,6366.0
739,600,76,1,7837.0
740,800,82,1,11038.0
741,540,71,1,6643.0
742,560,73,1,6270.0
743,1000,98,1,12552.0
744,1020,96,1,12122.0
745,500,62,1,4585.0
746,1420,111,1,18088.0
747,820,76,1,8934.0
748,700,74,1,7611.0
749,980,100,1,12640.0
750,440,68,1,5166.0
751,320,60,1,2612.0
752,280,57,1,1985.0
753,520,72,1,6782.0
754,680,80,1,7946.0
755,1080,90,1,12091.0
756,600,78,1,7685.0
757,540,70,1,5288.0
758,1140,99,1,14567.0
759,640,78,1,7695.0
760,720,86,1,9765.0
761,700,80,1,8404.0
762,940,100,1,13112.0
763,640,81,1,8311.0
764,340,56,1,3125.0
765,420,62,1,4619.0
766,340,58,1,3258.0
767,900,96,1,11648.0
768,440,65,1,4419.0
769,780,87,1,10044.0
770,580,68,1,6206.0
771,240,56,1,1712.0
772,280,59,1,2104.0
773,840,93,1,11100.0
774,700,79,1,8285.0
775,1000,86,1,11216.0
776,720,84,1,9063.0
777,560,76,1,6825.0
778,520,69,1,5231.0
779,600,76,1,6327.0
780,340,59,1,3204.0
781,740,83,1,9180.0
782,300,61,1,2989.0
783,900,86,1,11957.0
784,460,69,1,4990.0
785,940,93,1,12094.0
786,720,83,1,9703.0
787,780,91,1,10332.0
788,180,52,1,517.0
789,1440,106,1,17991.0
790,1300,110,1,17347.0
791,280,49,1,2538.0
792,620,77,1,7334.0
793,760,87,1,10075.0
794,1300,114,1,16281.0
795,380,63,1,3408.0
796,400,65,1,4020.0
797,540,73,1,5952.0
798,560,78,1,7516.0
799,1500,119,1,18898.0
800,400,67,1,4592.0
801,920,99,1,12971.0
802,700,80,1,8435.0
803,440,67,1,4826.0
804,280,58,1,2573.0
805,980,82,1,11595.0
806,700,82,1,8034.0
807,440,70,1,5361.0
808,240,53,1,1621.0
809,720,82,1,7761.0
810,540,73,1,6620.0
811,660,72,1,7362.0
812,800,84,1,9041.0
813,1220,115,1,16602.0
814,840,88,1,10973.0
815,720,81,1,8032.0
816,240,55,1,1495.0
817,560,75,1,6420.0
818,600,77,1,8084.0
819,980,78,1,9511.0
820,40,45,1,-1414.0
821,680,80,1,7742.0
822,760,86,1,9847.0
823,900,85,1,10474.0
824,1160,109,1,15382.0
825,900,93,1,11026.0
826,640,81,1,7701.0
827,700,80,1,9752.0
828,420,66,1,4243.0
829,980,87,1,11099.0
830,1160,97,1,14263.0
831,500,70,1,5611.0
832,380,64,1,4018.0
833,160,42,1,1642.0
834,880,95,1,12183.0
835,1220,115,1,16951.0
836,400,63,1,3982.0
837,580,75,1,6893.0
838,340,62,1,3154.0
839,1360,111,1,17329.0
840,1260,107,1,16378.0
841,460,69,1,5155.0
842,480,66,1,4608.0
843,540,71,1,6473.0
844,820,91,1,10380.0
845,420,65,1,4000.0
846,320,60,1,2701.0
847,420,64,1,5132.0
848,620,79,1,8118.0
849,920,86,1,10954.0
850,1200,109,1,15078.0
851,500,73,1,5785.0
852,680,85,1,9383.0
853,540,72,1,6084.0
854,560,76,1,7595.0
855,680,83,1,8233.0
856,680,83,1,8589.0
857,780,78,1,8763.0
858,120,48,1,-698.0
859,460,68,1,5314.0
860,720,81,1,7663.0
861,660,78,1,8989.0
862,960,96,1,11487.0
863,760,84,1,9394.0
864,920,96,1,12345.0
865,680,85,1,9322.0
866,500,70,1,5235.0
867,420,64,1,4075.0
868,200,55,1,1318.0
869,460,71,1,5148.0
870,1240,107,1,16114.0
871,640,79,1,7477.0
872,440,70,1,4914.0
873,400,64,1,4226.0
874,800,84,1,8825.0
875,1180,105,1,14830.0
876,680,81,1,8075.0
877,740,81,1,8180.0
878,600,78,1,7044.0
879,460,69,1,5609.0
880,1220,113,1,16042.0
881,760,86,1,9692.0
882,480,70,1,5900.0
883,360,61,1,4957.0
884,520,74,1,6836.0
885,620,78,1,7269.0
886,580,74,1,7106.0
887,800,74,1,7352.0
888,600,79,1,8060.0
889,380,64,1,3822.0
890,1020,91,1,11954.0
891,1440,114,1,17725.0
892,1060,92,1,12106.0
893,460,64,1,6072.0
894,700,74,1,7511.0
895,780,86,1,9597.0
896,760,89,1,10057.0
897,880,93,1,10287.0
898,840,91,1,11373.0
899,580,74,1,6343.0
900,640,78,1,7341.0
901,440,68,1,4787.0
902,760,72,1,8572.0
903,1420,112,1,16839.0
904,900,93,1,11600.0
905,720,71,1,7347.0
906,840,92,1,11176.0
907,620,78,1,7512.0
908,660,76,1,7507.0
909,800,79,1,9427.0
910,420,68,1,4278.0
911,640,79,1,7674.0
912,160,51,1,62.0
913,520,72,1,6454.0
914,1080,105,1,14623.0
915,1020,101,1,13686.0
916,580,75,1,6284.0
917,580,76,1,7043.0
918,280,59,1,2714.0
919,500,66,1,5940.0
920,420,68,1,4494.0
921,1080,102,1,13604.0
922,860,94,1,10631.0
923,500,72,1,5962.0
924,280,58,1,2651.0
925,620,78,1,7381.0
926,600,76,1,6974.0
927,440,68,1,5703.0
928,640,68,1,6497.0
929,1100,104,1,13624.0
930,780,84,1,10095.0
931,680,81,1,7741.0
932,620,74,1,6985.0
933,980,99,1,12952.0
934,440,66,1,4434.0
935,620,76,1,7090.0
936,360,64,1,3846.0
937,340,62,1,2960.0
938,820,88,1,10231.0
939,600,77,1,7453.0
940,840,91,1,10536.0
941,800,86,1,9416.0
942,400,64,1,4215.0
943,760,88,1,9601.0
944,1060,94,1,12391.0
945,580,77,1,7019.0
946,720,85,1,9933.0
947,620,79,1,6700.0
948,680,80,1,8512.0
949,360,62,1,4031.0
950,320,59,1,3081.0
951,560,73,1,5283.0
952,400,64,1,3542.0
953,840,83,1,9577.0
954,560,77,1,7484.0
955,740,82,1,8786.0
956,300,57,1,2656.0
957,960,95,1,12784.0
958,260,53,1,2001.0
959,1160,102,1,15133.0
960,860,88,1,10363.0
961,380,65,1,4265.0
962,1020,98,1,12886.0
963,1080,91,1,12875.0
964,320,54,1,2766.0
965,260,57,1,1554.0
966,620,76,1,7012.0
967,540,75,1,6792.0
968,940,97,1,13531.0
969,720,81,1,8882.0
970,1120,105,1,13989.0
971,620,67,1,6252.0
972,920,95,1,13163.0
973,920,95,1,12512.0
974,1100,106,1,14653.0
975,400,66,1,4407.0
976,360,63,1,3577.0
977,840,86,1,9183.0
978,1080,90,1,12223.0
979,820,85,1,10105.0
980,1060,94,1,12622.0
981,700,83,1,8928.0
982,760,74,1,7758.0
983,1240,114,1,16684.0
984,800,89,1,10311.0
985,880,92,1,10956.0
986,920,93,1,11437.0
987,1080,102,1,14090.0
988,940,89,1,11888.0
989,720,83,1,8837.0
990,760,83,1,9745.0
991,360,64,1,4587.0
992,540,73,1,6652.0
993,520,72,1,5500.0
994,320,59,1,3163.0
995,260,56,1,2168.0
996,200,52,1,677.0
997,640,80,1,8485.0
998,740,87,1,9858.0
999,1040,93,1,12871.0
1000,340,58,1,3212.0
1001,1040,100,1,13638.0
1002,820,92,1,11371.0
1003,640,82,1,8184.0
1004,560,72,1,6329.0
1005,540,74,1,6301.0
1006,220,50,1,855.0
1007,760,88,1,10045.0
1008,600,79,1,8125.0
1009,540,70,1,6427.0
1010,880,91,1,11487.0
1011,680,70,1,7026.0
1012,740,84,1,9829.0
1013,240,48,1,1591.0
1014,240,54,1,2173.0
1015,460,69,1,5336.0
1016,1100,107,1,14568.0
1017,660,82,1,8500.0
1018,920,96,1,11745.0
1019,900,91,1,11031.0
1020,520,71,1,5833.0
1021,1000,91,1,12194.0
1022,640,77,1,7882.0
1023,940,95,1,11748.0
1024,1040,102,1,14512.0
1025,940,96,1,12072.0
1026,980,79,1,10211.0
1027,580,78,1,6950.0
1028,940,84,1,10431.0
1029,1180,99,1,13883.0
1030,820,91,1,11187.0
1031,760,84,1,9012.0
1032,460,69,1,4613.0
1033,540,74,1,6502.0
1034,240,53,1,1530.0
1035,380,64,1,4049.0
1036,1160,106,1,14304.0
1037,320,59,1,3154.0
1038,540,70,1,6262.0
1039,700,83,1,9452.0
1040,840,88,1,9973.0
1041,200,52,1,1500.0
1042,460,66,1,5154.0
1043,500,70,1,5728.0
1044,400,67,1,4282.0
1045,1100,105,1,14610.0
1046,440,67,1,5674.0
1047,940,83,1,10000.0
1048,580,77,1,7168.0
1049,540,73,1,6770.0
1050,320,58,1,3175.0
1051,640,78,1,6988.0
1052,600,74,1,7305.0
1053,420,64,1,4154.0
1054,280,60,1,2895.0
1055,500,72,1,5818.0
1056,280,59,1,2447.0
1057,640,77,1,7243.0
1058,480,67,1,4985.0
1059,780,78,1,9200.0
