,score,avg_moves,num_positivs
7869,120,41,1
7870,180,45,1
7871,40,43,1
7872,40,36,1
7873,0,39,0
7874,0,29,0
7875,100,33,1
7876,0,20,0
7877,100,34,1
7878,0,37,0
7879,0,31,0
7880,40,38,1
7881,0,23,0
7882,0,28,0
7883,40,37,1
7884,320,49,1
7885,40,39,1
7886,1200,40,1
7887,0,21,0
7888,0,24,0
7889,0,23,0
7890,0,32,0
7891,0,40,0
7892,0,37,0
7893,0,31,0
7894,0,37,0
7895,0,31,0
7896,0,25,0
7897,0,24,0
7898,300,24,1
7899,0,27,0
7900,0,38,0
7901,0,32,0
7902,120,41,1
7903,100,43,1
7904,0,26,0
7905,0,33,0
7906,0,33,0
7907,40,42,1
7908,0,22,0
7909,0,22,0
7910,0,23,0
7911,0,38,0
7912,0,25,0
7913,0,20,0
7914,80,40,1
7915,0,32,0
7916,0,33,0
7917,40,41,1
7918,0,23,0
7919,0,33,0
7920,280,53,1
7921,100,26,1
7922,0,26,0
7923,140,45,1
7924,340,37,1
7925,0,27,0
7926,0,23,0
7927,40,32,1
7928,0,19,0
7929,0,28,0
7930,620,61,1
7931,0,25,0
7932,40,34,1
7933,0,31,0
7934,0,25,0
7935,120,43,1
7936,0,40,0
7937,0,28,0
7938,100,44,1
7939,340,45,1
7940,260,53,1
7941,0,27,0
7942,0,31,0
7943,0,35,0
7944,0,31,0
7945,0,33,0
7946,0,30,0
7947,0,25,0
7948,120,43,1
7949,0,24,0
7950,80,46,1
7951,0,27,0
7952,40,32,1
7953,0,34,0
7954,0,27,0
7955,0,33,0
7956,100,37,1
7957,120,44,1
7958,180,45,1
7959,0,29,0
7960,0,31,0
7961,0,28,0
7962,40,25,1
7963,180,43,1
7964,120,37,1
7965,220,44,1
7966,0,28,0
7967,40,37,1
7968,0,39,0
7969,40,21,1
7970,0,28,0
7971,0,31,0
7972,100,28,1
7973,0,32,0
7974,0,27,0
7975,0,22,0
7976,0,38,0
7977,0,25,0
7978,0,29,0
7979,0,32,0
7980,0,36,0
7981,0,28,0
7982,0,32,0
7983,0,30,0
7984,0,24,0
7985,0,40,0
7986,0,28,0
7987,0,26,0
7988,80,25,1
7989,120,48,1
7990,0,26,0
7991,0,27,0
7992,180,43,1
7993,0,30,0
7994,0,25,0
7995,1240,46,1
7996,0,29,0
7997,40,31,1
7998,40,32,1
7999,0,22,0
8000,40,30,1
8001,0,29,0
8002,0,25,0
8003,0,33,0
8004,0,27,0
8005,0,22,0
8006,40,40,1
8007,0,25,0
8008,0,34,0
8009,40,40,1
8010,0,28,0
8011,0,26,0
8012,0,33,0
8013,0,31,0
8014,0,30,0
8015,0,30,0
8016,0,24,0
8017,0,27,0
8018,0,29,0
8019,40,33,1
8020,0,33,0
8021,100,42,1
8022,40,41,1
8023,0,28,0
8024,0,29,0
8025,100,41,1
8026,40,32,1
8027,0,28,0
8028,0,32,0
8029,0,23,0
8030,0,28,0
8031,180,51,1
8032,40,38,1
8033,420,51,1
8034,860,67,1
8035,0,23,0
8036,0,26,0
8037,280,55,1
8038,0,38,0
8039,40,41,1
8040,0,27,0
8041,320,40,1
8042,180,46,1
8043,0,27,0
8044,180,44,1
8045,0,36,0
8046,0,23,0
8047,440,54,1
8048,0,26,0
8049,0,25,0
8050,0,34,0
8051,120,48,1
8052,280,46,1
8053,360,56,1
8054,240,37,1
8055,0,23,0
8056,80,38,1
8057,100,38,1
8058,0,29,0
8059,0,30,0
8060,0,29,0
8061,0,24,0
8062,0,22,0
8063,0,24,0
8064,40,40,1
8065,0,28,0
8066,380,51,1
8067,0,30,0
8068,300,32,1
8069,120,43,1
8070,0,27,0
8071,0,33,0
8072,0,32,0
8073,0,29,0
8074,80,34,1
8075,440,54,1
8076,540,47,1
8077,0,31,0
8078,0,39,0
8079,420,55,1
8080,0,17,0
8081,0,21,0
8082,40,37,1
8083,0,29,0
8084,0,25,0
8085,0,25,0
8086,0,32,0
8087,0,29,0
8088,220,45,1
8089,0,29,0
8090,100,28,1
8091,40,31,1
8092,0,31,0
8093,220,49,1
8094,600,46,1
8095,100,28,1
8096,40,33,1
8097,100,29,1
8098,0,25,0
8099,0,21,0
8100,100,27,1
8101,40,36,1
8102,140,48,1
8103,0,32,0
8104,0,23,0
8105,0,28,0
8106,0,25,0
8107,0,35,0
8108,140,45,1
8109,0,25,0
8110,0,32,0
8111,0,28,0
8112,120,44,1
8113,0,25,0
8114,0,30,0
8115,0,22,0
8116,0,28,0
8117,100,35,1
8118,0,38,0
8119,0,27,0
8120,0,23,0
8121,0,27,0
8122,0,33,0
8123,40,32,1
8124,100,44,1
8125,120,37,1
8126,0,19,0
8127,0,21,0
8128,0,25,0
8129,0,24,0
8130,0,24,0
8131,0,38,0
8132,40,41,1
8133,160,34,1
8134,40,38,1
8135,0,25,0
8136,40,33,1
8137,40,26,1
8138,180,44,1
8139,100,42,1
8140,0,27,0
8141,140,38,1
8142,0,20,0
8143,0,29,0
8144,0,34,0
8145,160,45,1
8146,220,39,1
8147,0,26,0
8148,280,47,1
8149,0,26,0
8150,260,37,1
8151,0,21,0
8152,0,26,0
8153,0,28,0
8154,100,29,1
8155,100,40,1
8156,200,46,1
8157,180,36,1
8158,0,22,0
8159,0,36,0
8160,40,21,1
8161,0,26,0
8162,100,40,1
8163,0,25,0
8164,80,45,1
8165,80,42,1
8166,40,37,1
8167,40,40,1
8168,40,34,1
8169,240,49,1
8170,100,40,1
8171,0,27,0
8172,1800,57,1
8173,100,33,1
8174,0,25,0
8175,0,25,0
8176,0,18,0
8177,0,26,0
8178,0,32,0
8179,40,38,1
8180,0,27,0
8181,0,25,0
8182,200,46,1
8183,40,37,1
8184,0,38,0
8185,0,23,0
8186,300,24,1
8187,120,33,1
8188,0,25,0
8189,0,21,0
8190,0,31,0
8191,0,26,0
8192,40,31,1
8193,0,31,0
8194,0,27,0
8195,40,36,1
8196,0,28,0
8197,0,35,0
8198,40,43,1
8199,0,35,0
8200,0,35,0
8201,40,41,1
8202,0,39,0
8203,0,26,0
8204,0,36,0
8205,140,41,1
8206,0,33,0
8207,0,36,0
8208,0,28,0
8209,0,28,0
8210,0,21,0
8211,0,24,0
8212,0,33,0
8213,40,39,1
8214,0,27,0
8215,100,40,1
8216,0,27,0
8217,80,39,1
8218,0,29,0
8219,0,28,0
8220,0,22,0
8221,40,35,1
8222,140,47,1
8223,80,41,1
8224,0,29,0
8225,80,39,1
8226,140,38,1
8227,0,19,0
8228,0,34,0
8229,0,28,0
8230,0,39,0
8231,0,25,0
8232,80,27,1
8233,0,23,0
8234,160,43,1
8235,180,50,1
8236,0,27,0
8237,0,28,0
8238,0,34,0
8239,0,32,0
8240,0,31,0
8241,0,25,0
8242,0,24,0
8243,0,23,0
8244,0,26,0
8245,0,27,0
8246,160,52,1
8247,100,21,1
8248,0,25,0
8249,0,25,0
8250,0,34,0
8251,80,41,1
8252,380,61,1
8253,0,23,0
8254,1240,44,1
8255,0,35,0
8256,240,30,1
8257,180,49,1
8258,1900,63,1
8259,40,41,1
8260,0,23,0
8261,80,38,1
8262,0,29,0
8263,0,30,0
8264,0,23,0
8265,0,20,0
8266,0,34,0
8267,500,58,1
8268,0,28,0
8269,0,29,0
8270,100,41,1
8271,100,24,1
8272,140,46,1
8273,0,31,0
8274,0,24,0
8275,0,27,0
8276,100,38,1
8277,0,20,0
8278,0,28,0
8279,0,22,0
8280,0,24,0
8281,0,31,0
8282,100,30,1
8283,0,33,0
8284,40,34,1
8285,140,42,1
8286,300,22,1
8287,100,29,1
8288,120,42,1
8289,40,36,1
8290,0,29,0
8291,40,36,1
8292,0,24,0
8293,0,27,0
8294,0,24,0
8295,0,26,0
8296,0,22,0
8297,0,25,0
8298,0,26,0
8299,0,23,0
8300,40,38,1
8301,100,40,1
8302,340,45,1
8303,0,22,0
8304,0,33,0
8305,0,30,0
8306,0,23,0
8307,0,26,0
8308,0,40,0
8309,0,25,0
8310,0,40,0
8311,0,27,0
8312,100,22,1
8313,0,26,0
8314,0,36,0
8315,0,24,0
8316,0,36,0
8317,80,37,1
8318,0,32,0
8319,0,38,0
8320,0,36,0
8321,0,35,0
8322,0,34,0
8323,0,26,0
8324,0,31,0
8325,0,19,0
8326,0,22,0
8327,40,41,1
8328,120,32,1
8329,40,32,1
8330,0,22,0
8331,0,29,0
8332,0,23,0
8333,40,26,1
8334,0,25,0
8335,40,42,1
8336,0,26,0
8337,0,20,0
8338,0,23,0
8339,180,49,1
8340,0,31,0
8341,0,40,0
8342,0,25,0
8343,0,25,0
8344,0,33,0
8345,340,47,1
8346,340,57,1
8347,0,34,0
8348,0,23,0
8349,0,29,0
8350,0,22,0
8351,0,24,0
8352,0,23,0
8353,0,21,0
8354,0,31,0
8355,120,39,1
8356,300,28,1
8357,40,33,1
8358,0,19,0
8359,0,27,0
8360,0,31,0
8361,0,30,0
8362,0,32,0
8363,0,26,0
8364,40,25,1
8365,0,36,0
8366,0,41,0
8367,540,48,1
8368,0,35,0
8369,0,24,0
8370,0,31,0
8371,0,26,0
8372,40,35,1
8373,0,26,0
8374,80,41,1
8375,0,33,0
8376,0,39,0
8377,0,24,0
8378,0,34,0
8379,0,22,0
8380,0,21,0
8381,0,21,0
8382,240,45,1
8383,0,24,0
8384,200,48,1
8385,0,29,0
8386,80,30,1
8387,0,36,0
8388,0,24,0
8389,0,28,0
8390,340,34,1
8391,100,45,1
8392,0,29,0
8393,0,29,0
8394,80,40,1
8395,0,18,0
8396,0,34,0
8397,80,41,1
8398,0,30,0
8399,80,36,1
8400,0,33,0
8401,0,22,0
8402,0,23,0
8403,0,23,0
8404,40,27,1
8405,100,20,1
8406,140,47,1
8407,0,28,0
8408,160,50,1
8409,0,27,0
8410,0,23,0
8411,0,21,0
8412,0,28,0
8413,240,32,1
8414,200,48,1
8415,40,32,1
8416,0,28,0
8417,40,28,1
8418,0,26,0
8419,160,38,1
8420,0,28,0
8421,0,30,0
8422,0,28,0
8423,160,51,1
8424,0,25,0
8425,0,27,0
8426,0,25,0
8427,0,26,0
8428,0,29,0
8429,0,31,0
8430,180,42,1
8431,0,28,0
8432,0,28,0
8433,0,28,0
8434,300,54,1
8435,0,27,0
8436,0,27,0
8437,0,23,0
8438,0,27,0
8439,40,34,1
8440,0,31,0
8441,40,41,1
8442,0,30,0
8443,40,33,1
8444,40,42,1
8445,0,25,0
8446,500,48,1
8447,0,22,0
8448,40,37,1
8449,0,24,0
8450,0,28,0
8451,100,39,1
8452,140,36,1
8453,40,37,1
8454,140,40,1
8455,0,28,0
8456,0,31,0
8457,0,23,0
8458,400,43,1
8459,40,37,1
8460,0,26,0
8461,240,38,1
8462,0,40,0
8463,40,34,1
8464,0,26,0
8465,180,46,1
8466,420,55,1
8467,0,28,0
8468,220,46,1
8469,0,23,0
8470,0,36,0
8471,0,24,0
8472,40,32,1
8473,120,42,1
8474,0,26,0
8475,0,33,0
8476,340,35,1
8477,0,22,0
8478,0,29,0
8479,0,31,0
8480,0,29,0
8481,0,33,0
8482,0,33,0
8483,120,43,1
8484,120,35,1
8485,80,22,1
8486,120,35,1
8487,80,45,1
8488,100,39,1
8489,0,33,0
8490,0,31,0
8491,0,29,0
8492,40,31,1
8493,440,59,1
8494,40,29,1
8495,0,31,0
8496,0,26,0
8497,40,44,1
8498,0,39,0
8499,0,20,0
8500,180,40,1
8501,520,51,1
8502,0,30,0
8503,300,51,1
8504,40,31,1
8505,0,36,0
8506,40,39,1
8507,0,25,0
8508,40,32,1
8509,0,29,0
8510,0,40,0
8511,200,24,1
8512,0,24,0
8513,0,30,0
8514,0,26,0
8515,0,25,0
8516,0,26,0
8517,0,24,0
8518,120,38,1
8519,80,38,1
8520,0,31,0
8521,0,23,0
8522,0,34,0
8523,120,40,1
8524,40,31,1
8525,0,27,0
8526,40,34,1
8527,100,39,1
8528,0,22,0
8529,0,22,0
8530,0,26,0
8531,0,34,0
8532,0,27,0
8533,0,25,0
8534,0,22,0
8535,0,31,0
8536,0,31,0
8537,80,38,1
8538,0,23,0
8539,100,44,1
8540,0,25,0
8541,300,24,1
8542,80,23,1
8543,0,25,0
8544,0,28,0
8545,300,23,1
8546,140,37,1
8547,220,52,1
8548,0,26,0
8549,40,32,1
8550,0,26,0
8551,0,36,0
8552,0,39,0
8553,140,42,1
8554,140,28,1
8555,0,22,0
8556,0,28,0
8557,40,36,1
8558,0,28,0
8559,0,33,0
8560,0,27,0
8561,40,34,1
8562,0,25,0
8563,0,24,0
8564,0,23,0
8565,140,40,1
8566,0,27,0
8567,0,17,0
8568,0,27,0
8569,40,34,1
8570,800,51,1
8571,0,33,0
8572,0,36,0
8573,220,48,1
8574,0,27,0
8575,100,37,1
8576,0,18,0
8577,0,35,0
8578,100,44,1
8579,160,46,1
8580,0,29,0
8581,40,29,1
8582,0,39,0
8583,0,30,0
8584,0,30,0
8585,80,42,1
8586,40,30,1
8587,0,33,0
8588,0,22,0
8589,40,27,1
8590,80,42,1
8591,0,29,0
8592,560,63,1
8593,0,29,0
8594,0,29,0
8595,40,38,1
8596,0,25,0
8597,0,34,0
8598,0,24,0
8599,0,23,0
8600,120,44,1
8601,480,50,1
8602,0,32,0
8603,0,37,0
8604,80,37,1
8605,160,42,1
8606,40,37,1
8607,680,44,1
8608,0,23,0
8609,0,35,0
8610,120,39,1
8611,120,36,1
8612,180,47,1
8613,0,32,0
8614,0,22,0
8615,0,24,0
8616,0,28,0
8617,0,31,0
8618,40,39,1
8619,80,29,1
8620,40,37,1
8621,0,29,0
8622,0,24,0
8623,140,42,1
8624,0,39,0
8625,180,30,1
8626,0,22,0
8627,200,55,1
8628,0,39,0
8629,0,32,0
8630,0,28,0
8631,40,31,1
8632,0,31,0
8633,0,26,0
8634,0,31,0
8635,100,23,1
8636,40,36,1
8637,0,33,0
8638,40,37,1
8639,0,31,0
8640,0,27,0
8641,0,26,0
8642,0,22,0
8643,0,26,0
8644,40,42,1
8645,0,24,0
8646,0,27,0
8647,0,31,0
8648,80,47,1
8649,120,38,1
8650,1340,53,1
8651,0,32,0
8652,0,21,0
8653,0,20,0
8654,0,27,0
8655,0,21,0
8656,0,24,0
8657,0,32,0
8658,0,24,0
8659,40,34,1
8660,0,28,0
8661,220,41,1
8662,0,30,0
8663,0,33,0
8664,300,23,1
8665,0,39,0
8666,0,24,0
8667,0,25,0
8668,0,28,0
8669,80,46,1
8670,40,37,1
8671,0,25,0
8672,120,47,1
8673,0,36,0
8674,80,37,1
8675,260,47,1
8676,0,34,0
8677,0,35,0
8678,0,22,0
8679,160,48,1
8680,380,46,1
8681,0,21,0
8682,40,33,1
8683,0,33,0
8684,0,22,0
8685,0,32,0
8686,0,30,0
8687,220,34,1
8688,0,20,0
8689,0,30,0
8690,40,39,1
8691,0,40,0
8692,140,39,1
8693,40,34,1
8694,300,38,1
8695,0,30,0
8696,100,39,1
8697,0,26,0
8698,0,35,0
8699,0,32,0
8700,40,36,1
8701,40,39,1
8702,40,32,1
8703,160,43,1
8704,0,27,0
8705,0,28,0
8706,0,31,0
8707,460,52,1
8708,0,33,0
8709,0,26,0
8710,240,45,1
8711,40,34,1
8712,0,32,0
8713,0,20,0
8714,0,29,0
8715,0,34,0
8716,0,36,0
8717,0,34,0
8718,0,26,0
8719,0,36,0
8720,40,42,1
8721,200,46,1
8722,0,25,0
8723,0,31,0
8724,0,36,0
8725,0,31,0
8726,0,24,0
8727,0,21,0
8728,40,34,1
8729,320,51,1
8730,0,28,0
8731,100,22,1
8732,300,54,1
8733,0,22,0
8734,0,30,0
8735,0,30,0
8736,0,36,0
8737,40,33,1
8738,40,36,1
8739,0,23,0
8740,0,28,0
8741,0,27,0
8742,0,28,0
8743,0,31,0
8744,0,24,0
8745,100,28,1
8746,0,37,0
8747,0,26,0
8748,0,20,0
8749,0,32,0
8750,180,44,1
8751,0,25,0
8752,0,26,0
8753,0,26,0
8754,40,24,1
8755,0,26,0
8756,0,36,0
8757,0,24,0
8758,0,23,0
8759,0,25,0
8760,80,20,1
8761,160,45,1
8762,0,22,0
8763,0,26,0
8764,0,26,0
8765,0,27,0
8766,0,22,0
8767,80,37,1
8768,0,29,0
8769,300,26,1
8770,140,42,1
8771,0,27,0
8772,0,24,0
8773,0,27,0
8774,0,33,0
8775,200,42,1
8776,300,21,1
8777,0,24,0
8778,0,22,0
8779,0,25,0
8780,120,42,1
8781,300,38,1
8782,0,24,0
8783,40,42,1
8784,0,39,0
8785,0,35,0
8786,0,25,0
8787,0,37,0
8788,0,38,0
8789,120,42,1
8790,0,27,0
8791,180,46,1
8792,0,26,0
8793,80,44,1
8794,400,47,1
8795,200,53,1
8796,40,34,1
8797,0,23,0
8798,0,36,0
8799,0,20,0
8800,0,17,0
8801,0,27,0
8802,420,47,1
8803,300,31,1
8804,240,43,1
8805,0,31,0
8806,0,32,0
8807,80,39,1
8808,0,19,0
8809,100,29,1
8810,100,27,1
8811,0,28,0
8812,0,20,0
8813,0,31,0
8814,0,20,0
8815,0,20,0
8816,0,33,0
8817,80,41,1
8818,40,32,1
8819,140,28,1
8820,0,29,0
8821,0,32,0
8822,0,35,0
8823,0,28,0
8824,40,31,1
8825,0,37,0
8826,0,28,0
8827,400,64,1
8828,0,37,0
8829,180,35,1
8830,0,21,0
8831,0,27,0
8832,0,24,0
8833,40,39,1
8834,0,32,0
8835,380,53,1
8836,0,31,0
8837,0,30,0
8838,100,24,1
8839,80,36,1
8840,0,29,0
8841,0,30,0
8842,40,42,1
8843,260,48,1
8844,0,21,0
8845,0,36,0
8846,0,25,0
8847,80,26,1
8848,80,41,1
8849,0,23,0
8850,0,27,0
8851,0,26,0
8852,40,39,1
8853,40,33,1
8854,220,47,1
8855,40,38,1
8856,0,29,0
8857,0,23,0
8858,0,28,0
8859,0,35,0
8860,0,22,0
8861,0,27,0
8862,0,27,0
8863,140,46,1
8864,0,27,0
8865,0,27,0
8866,200,30,1
8867,0,22,0
8868,0,32,0
8869,0,31,0
8870,0,41,0
8871,0,39,0
8872,40,33,1
8873,80,38,1
8874,40,38,1
8875,80,43,1
8876,0,24,0
8877,100,38,1
8878,340,44,1
8879,0,21,0
8880,0,25,0
8881,0,21,0
8882,240,27,1
8883,0,27,0
8884,0,21,0
8885,0,29,0
8886,0,36,0
8887,300,24,1
8888,0,26,0
8889,0,26,0
8890,300,22,1
8891,0,22,0
8892,0,24,0
8893,0,29,0
8894,340,23,1
8895,0,27,0
8896,640,69,1
8897,0,37,0
8898,120,34,1
8899,0,34,0
8900,80,40,1
8901,0,29,0
8902,40,36,1
8903,0,29,0
8904,40,32,1
8905,0,30,0
8906,200,50,1
8907,0,29,0
8908,0,26,0
8909,0,23,0
8910,40,28,1
8911,0,27,0
8912,0,26,0
8913,0,24,0
8914,80,40,1
8915,0,38,0
8916,0,25,0
8917,40,28,1
8918,0,26,0
8919,0,25,0
8920,40,39,1
8921,140,44,1
8922,680,67,1
8923,0,25,0
8924,0,20,0
8925,100,40,1
8926,0,27,0
8927,0,23,0
8928,40,35,1
8929,0,23,0
8930,0,25,0
8931,80,43,1
8932,100,28,1
8933,0,28,0
8934,0,29,0
8935,0,28,0
8936,140,46,1
8937,80,26,1
8938,0,32,0
8939,0,28,0
8940,0,23,0
8941,0,26,0
8942,0,23,0
8943,120,43,1
8944,120,42,1
8945,0,34,0
8946,100,39,1
8947,0,22,0
8948,0,27,0
8949,0,28,0
8950,0,24,0
8951,80,41,1
8952,0,34,0
8953,500,45,1
8954,0,31,0
8955,180,46,1
8956,0,39,0
8957,0,23,0
8958,40,32,1
8959,0,32,0
8960,0,37,0
8961,140,24,1
8962,40,33,1
8963,40,36,1
8964,0,27,0
8965,0,27,0
8966,0,35,0
8967,0,31,0
8968,300,43,1
8969,0,37,0
8970,0,27,0
8971,260,48,1
8972,0,36,0
8973,0,25,0
8974,0,36,0
8975,0,29,0
8976,180,45,1
8977,0,26,0
8978,40,26,1
8979,0,28,0
8980,0,25,0
8981,100,33,1
8982,40,34,1
8983,0,22,0
8984,0,32,0
8985,0,25,0
8986,0,29,0
8987,140,33,1
8988,180,47,1
8989,0,24,0
8990,0,26,0
8991,40,33,1
8992,100,37,1
8993,0,23,0
8994,200,40,1
8995,40,34,1
8996,180,44,1
8997,0,25,0
8998,40,39,1
8999,160,47,1
9000,0,28,0
9001,0,24,0
9002,0,40,0
9003,0,37,0
9004,0,25,0
9005,200,40,1
9006,0,24,0
9007,0,25,0
9008,0,24,0
9009,300,28,1
9010,0,23,0
9011,0,26,0
9012,0,30,0
9013,0,26,0
9014,40,34,1
9015,0,21,0
9016,0,23,0
9017,120,48,1
9018,0,31,0
9019,40,39,1
9020,0,30,0
9021,0,23,0
9022,0,19,0
9023,1200,38,1
9024,0,27,0
9025,0,30,0
9026,0,33,0
9027,140,35,1
9028,0,25,0
9029,0,23,0
9030,0,21,0
9031,0,25,0
9032,100,41,1
9033,0,35,0
9034,0,23,0
9035,220,41,1
9036,300,45,1
9037,160,47,1
9038,100,46,1
9039,240,50,1
9040,0,31,0
9041,0,32,0
9042,0,21,0
9043,80,36,1
9044,80,36,1
9045,140,43,1
9046,0,30,0
9047,0,29,0
9048,0,36,0
9049,0,37,0
9050,0,23,0
9051,80,33,1
9052,0,33,0
9053,340,46,1
9054,0,24,0
9055,0,31,0
9056,420,61,1
9057,0,26,0
9058,40,37,1
9059,240,54,1
9060,180,49,1
9061,0,30,0
9062,0,29,0
9063,40,40,1
9064,0,29,0
9065,120,35,1
9066,0,27,0
9067,0,33,0
9068,0,37,0
9069,0,23,0
9070,0,31,0
9071,80,39,1
9072,40,26,1
9073,40,36,1
9074,220,37,1
9075,0,32,0
9076,0,31,0
9077,40,37,1
9078,0,20,0
9079,0,30,0
9080,0,29,0
9081,0,36,0
9082,40,28,1
9083,0,31,0
9084,240,48,1
9085,0,31,0
9086,0,26,0
9087,0,27,0
9088,0,25,0
9089,380,49,1
9090,0,21,0
9091,80,41,1
9092,0,27,0
9093,0,35,0
9094,0,27,0
9095,140,39,1
9096,0,33,0
9097,440,43,1
9098,0,36,0
9099,0,27,0
9100,80,43,1
9101,0,25,0
9102,80,35,1
9103,0,31,0
9104,160,43,1
9105,0,30,0
9106,0,27,0
9107,220,32,1
9108,40,42,1
9109,0,26,0
9110,0,31,0
9111,100,38,1
9112,80,36,1
9113,0,32,0
9114,0,20,0
9115,0,27,0
9116,0,40,0
9117,0,33,0
9118,80,34,1
9119,0,37,0
9120,0,31,0
9121,0,25,0
9122,0,26,0
9123,0,26,0
9124,0,27,0
9125,100,26,1
9126,0,25,0
9127,0,24,0
9128,0,41,0
9129,140,25,1
9130,0,23,0
9131,160,31,1
9132,0,22,0
9133,120,48,1
9134,160,42,1
9135,0,22,0
9136,100,36,1
9137,340,54,1
9138,120,41,1
9139,0,25,0
9140,0,20,0
9141,0,32,0
9142,140,27,1
9143,0,22,0
9144,80,33,1
9145,40,37,1
9146,0,26,0
9147,0,20,0
9148,0,25,0
9149,0,26,0
9150,260,38,1
9151,0,26,0
9152,0,36,0
9153,200,45,1
9154,140,47,1
9155,100,35,1
9156,80,42,1
9157,0,36,0
9158,80,45,1
9159,0,24,0
9160,0,31,0
9161,0,31,0
9162,360,63,1
9163,0,22,0
9164,0,28,0
9165,0,26,0
9166,180,45,1
9167,0,36,0
9168,0,36,0
9169,0,30,0
9170,0,26,0
9171,0,38,0
9172,100,36,1
9173,80,39,1
9174,0,27,0
9175,0,28,0
9176,0,32,0
9177,140,43,1
9178,80,26,1
9179,0,24,0
9180,0,24,0
9181,0,35,0
9182,0,25,0
9183,40,41,1
9184,0,32,0
9185,0,26,0
9186,340,36,1
9187,100,22,1
9188,280,49,1
9189,0,28,0
9190,0,23,0
9191,0,26,0
9192,0,25,0
9193,80,43,1
9194,0,30,0
9195,0,24,0
9196,0,36,0
9197,80,39,1
9198,0,34,0
9199,0,28,0
9200,0,26,0
9201,0,28,0
9202,0,34,0
9203,180,46,1
9204,0,26,0
9205,180,45,1
9206,180,45,1
9207,0,33,0
9208,40,36,1
9209,200,38,1
9210,80,39,1
9211,40,30,1
9212,80,40,1
9213,0,27,0
9214,140,30,1
9215,0,28,0
9216,0,31,0
9217,0,28,0
9218,40,28,1
9219,0,30,0
9220,0,26,0
9221,300,57,1
9222,0,35,0
9223,0,38,0
9224,340,49,1
9225,0,27,0
9226,40,32,1
9227,0,20,0
9228,0,28,0
9229,0,34,0
9230,0,25,0
9231,80,35,1
9232,0,24,0
9233,0,38,0
9234,0,39,0
9235,40,35,1
9236,0,36,0
9237,0,21,0
9238,0,28,0
9239,0,21,0
9240,0,31,0
9241,80,42,1
9242,0,25,0
9243,0,26,0
9244,0,32,0
9245,0,30,0
9246,40,37,1
9247,0,30,0
9248,0,27,0
9249,80,36,1
9250,240,50,1
9251,80,40,1
9252,40,35,1
9253,0,24,0
9254,0,33,0
9255,0,27,0
9256,40,41,1
9257,0,31,0
9258,300,50,1
9259,0,27,0
9260,0,26,0
9261,0,29,0
9262,80,36,1
9263,480,54,1
9264,0,27,0
9265,0,28,0
9266,0,22,0
9267,280,44,1
9268,560,53,1
9269,40,33,1
9270,0,29,0
9271,720,64,1
9272,180,44,1
9273,40,37,1
9274,300,25,1
9275,0,29,0
9276,0,37,0
9277,0,22,0
9278,80,39,1
9279,0,32,0
9280,240,44,1
9281,180,42,1
9282,0,28,0
9283,0,37,0
9284,40,40,1
9285,180,45,1
9286,0,34,0
9287,0,35,0
9288,40,34,1
9289,0,35,0
9290,140,43,1
9291,0,27,0
9292,0,31,0
9293,100,46,1
9294,0,26,0
9295,300,32,1
9296,0,30,0
9297,0,31,0
9298,0,21,0
9299,120,45,1
9300,0,33,0
9301,0,23,0
9302,0,38,0
9303,180,41,1
9304,0,31,0
9305,0,25,0
9306,0,23,0
9307,220,50,1
9308,40,40,1
9309,0,23,0
9310,0,28,0
9311,0,20,0
9312,260,53,1
9313,0,30,0
9314,0,25,0
9315,0,33,0
9316,80,40,1
9317,80,42,1
9318,100,20,1
9319,180,42,1
9320,0,27,0
9321,40,38,1
9322,40,37,1
9323,0,26,0
9324,0,24,0
9325,100,39,1
9326,80,27,1
9327,0,35,0
9328,0,35,0
9329,0,28,0
9330,100,40,1
9331,180,47,1
9332,0,33,0
9333,0,24,0
9334,140,40,1
9335,40,41,1
9336,0,25,0
9337,100,21,1
9338,400,52,1
9339,0,30,0
9340,0,30,0
9341,100,37,1
9342,0,28,0
9343,0,28,0
9344,240,45,1
9345,0,35,0
9346,300,46,1
9347,0,30,0
9348,0,26,0
9349,0,25,0
9350,0,25,0
9351,100,43,1
9352,0,26,0
9353,0,23,0
9354,0,26,0
9355,0,27,0
9356,0,26,0
9357,0,25,0
9358,0,24,0
9359,0,39,0
9360,0,42,0
9361,0,31,0
9362,40,21,1
9363,40,37,1
9364,0,25,0
9365,0,21,0
9366,0,31,0
9367,0,31,0
9368,80,37,1
9369,0,26,0
9370,0,26,0
9371,100,36,1
9372,100,35,1
9373,0,30,0
9374,600,67,1
9375,0,38,0
9376,100,37,1
9377,380,51,1
9378,200,52,1
9379,340,33,1
9380,0,32,0
9381,0,31,0
9382,0,22,0
9383,0,37,0
9384,440,55,1
9385,0,31,0
9386,40,36,1
9387,0,27,0
9388,0,24,0
9389,40,38,1
9390,100,24,1
9391,0,25,0
9392,80,36,1
9393,0,25,0
9394,140,47,1
9395,0,27,0
9396,0,22,0
9397,120,34,1
9398,0,25,0
9399,0,19,0
9400,0,27,0
9401,0,35,0
9402,0,22,0
9403,40,33,1
9404,0,29,0
9405,0,28,0
9406,0,32,0
9407,0,21,0
9408,0,37,0
9409,0,21,0
9410,0,24,0
9411,320,56,1
9412,100,20,1
9413,0,23,0
9414,0,33,0
9415,0,33,0
9416,0,32,0
9417,140,48,1
9418,40,38,1
9419,0,26,0
9420,40,35,1
9421,0,34,0
